k,AU,AT,DU,DT1,DT2,cU,cT1,cT2,J,S,sbar
7.969606164329965e-05,0.9423994793759337,0.0,-10.325360125779017,0.0,0.0,-0.003999048154808698,0.0,0.0,0.9423994808723374,0.3844989870453369,0.0
8.19644554953408e-05,0.9423994730535666,0.0,-10.325359586891805,0.0,0.0,-0.0039990481491524316,0.0,0.0,0.9423994746363671,0.38449898443518854,0.0
8.429741477962369e-05,0.9423994663661707,0.0,-10.325359704185804,0.0,0.0,-0.003999048143169592,0.0,0.0,0.942399468040356,0.3844989816743402,0.0
8.669677722597519e-05,0.9423994592926689,0.0,-10.325359670375411,0.0,0.0,-0.00399904813684133,0.0,0.0,0.9423994610635156,0.3844989787540912,0.0
8.916443287163803e-05,0.9423994518107703,0.0,-10.32535964806119,0.0,0.0,-0.003999048130147689,0.0,0.0,0.9423994536838588,0.3844989756652371,0.0
9.17023255500995e-05,0.9423994438968945,0.0,-10.325359392305916,0.0,0.0,-0.003999048123067591,0.0,0.0,0.9423994458781282,0.38449897239804487,0.0
9.431245442229824e-05,0.9423994355261004,0.0,-10.325359292779343,0.0,0.0,-0.0039990481155787105,0.0,0.0,0.9423994376217234,0.3844989689422167,0.0
9.699687555141212e-05,0.9423994266720097,0.0,-10.32535917900813,0.0,0.0,-0.003999048107657453,0.0,0.0,0.9423994288886257,0.3844989652868623,0.0
9.975770352247041e-05,0.9423994173067161,0.0,-10.325359083903633,0.0,0.0,-0.003999048099278846,0.0,0.0,0.9423994196513115,0.3844989614204609,0.0
0.0001025971131080648,0.942399407400706,0.0,-10.325359098025274,0.0,0.0,-0.003999048090416497,0.0,0.0,0.9423994098806698,0.3844989573308287,0.0
0.00010551734098147142,0.9423993969227594,0.0,-10.325358800747216,0.0,0.0,-0.003999048081042463,0.0,0.0,0.942399399545907,0.3844989530050764,0.0
0.00010852068747853394,0.9423993858398562,0.0,-10.325358553193725,0.0,0.0,-0.003999048071127212,0.0,0.0,0.942399388614454,0.3844989484295712,0.0
0.00011160951840969542,0.9423993741170676,0.0,-10.325358555287526,0.0,0.0,-0.00399904806063949,0.0,0.0,0.9423993770518604,0.38449894358989356,0.0
